UTC,latitude,longitude,CTEratio
5.7705e+06,19.27045250,-45.09648895,0.05606616
5.7741e+06,19.26838303,-45.12752533,0.05606649
5.7777e+06,19.26630783,-45.15856171,0.05606758
5.7813e+06,19.26423073,-45.18959808,0.05606716
5.7849e+06,19.26215363,-45.22063446,0.05606561
5.7885e+06,19.26007652,-45.25167847,0.05606287
5.7921e+06,19.25800323,-45.28271484,0.05605746
5.7957e+06,19.25592804,-45.31375122,0.05605218
5.7993e+06,19.25385475,-45.34478760,0.05604561
5.8029e+06,19.25177574,-45.37582397,0.05603800
5.8065e+06,19.24970055,-45.40686035,0.05602920
5.8101e+06,19.24762535,-45.43789673,0.05601890
5.8137e+06,19.24554443,-45.46893311,0.05600816
5.8173e+06,19.24346924,-45.49996185,0.05599645
5.8209e+06,19.24138832,-45.53097916,0.05598377
5.8245e+06,19.23931313,-45.56201553,0.05596898
5.8281e+06,19.23723412,-45.59305191,0.05595333
5.8317e+06,19.23516273,-45.62408829,0.05593540
5.8353e+06,19.23308372,-45.65512466,0.05591754
5.8389e+06,19.23100281,-45.68616104,0.05589919
5.8425e+06,19.22892380,-45.71719742,0.05587862
5.8461e+06,19.22685051,-45.74823380,0.05585654
5.8497e+06,19.22477341,-45.77927017,0.05583295
5.8533e+06,19.22269440,-45.81030655,0.05580930
5.8569e+06,19.22061539,-45.84134293,0.05578457
5.8605e+06,19.21853447,-45.87237930,0.05575942
5.8641e+06,19.21645927,-45.90341568,0.05573156
5.8677e+06,19.21438408,-45.93445206,0.05570149
5.8713e+06,19.21229935,-45.96548843,0.05567374
5.8749e+06,19.21021843,-45.99652481,0.05564323
5.8785e+06,19.20814705,-46.02756119,0.05560975
5.8821e+06,19.20606422,-46.05859756,0.05557698
5.8857e+06,19.20399094,-46.08963394,0.05554156
5.8893e+06,19.20190811,-46.12067032,0.05550695
5.8929e+06,19.19983292,-46.15170670,0.05546959
5.8965e+06,19.19775581,-46.18273544,0.05543114
5.9001e+06,19.19568062,-46.21375275,0.05539151
5.9037e+06,19.19360733,-46.24477005,0.05535074
5.9073e+06,19.19152451,-46.27579880,0.05531002
5.9109e+06,19.18945122,-46.30683517,0.05526629
5.9145e+06,19.18737411,-46.33787155,0.05522168
5.9181e+06,19.18529510,-46.36890793,0.05517714
5.9217e+06,19.18321419,-46.39994431,0.05513107
5.9253e+06,19.18113708,-46.43098068,0.05508345
5.9289e+06,19.17905998,-46.46201706,0.05503431
5.9325e+06,19.17698669,-46.49305344,0.05498333
5.9361e+06,19.17491341,-46.52408981,0.05493198
5.9397e+06,19.17284012,-46.55512619,0.05487863
5.9433e+06,19.17076302,-46.58616257,0.05482419
5.9469e+06,19.16868591,-46.61719894,0.05476938
5.9505e+06,19.16660881,-46.64823532,0.05471300
5.9541e+06,19.16452980,-46.67927170,0.05465706
5.9577e+06,19.16245461,-46.71030807,0.05459754
5.9613e+06,19.16037941,-46.74134445,0.05453744
5.9649e+06,19.15830231,-46.77238083,0.05447690
5.9685e+06,19.15621758,-46.80341721,0.05441593
5.9721e+06,19.15413666,-46.83445358,0.05435426
5.9757e+06,19.15206337,-46.86548996,0.05428875
5.9793e+06,19.14999008,-46.89652634,0.05422216
5.9829e+06,19.14791679,-46.92756271,0.05415515
5.9865e+06,19.14583969,-46.95859909,0.05408700
5.9901e+06,19.14376640,-46.98963547,0.05401683
5.9937e+06,19.14169312,-47.02067184,0.05394566
5.9973e+06,19.13962173,-47.05170822,0.05387323
6.0009e+06,19.13754272,-47.08274460,0.05380092
6.0045e+06,19.13546181,-47.11378098,0.05372780
6.0081e+06,19.13339043,-47.14481735,0.05365196
6.0117e+06,19.13131523,-47.17585373,0.05357544
6.0153e+06,19.12924004,-47.20689011,0.05349741
6.0189e+06,19.12716675,-47.23792648,0.05341774
6.0225e+06,19.12467575,-47.26899338,0.05342955
6.0261e+06,19.12214470,-47.30004120,0.05344879
6.0297e+06,19.11961365,-47.33107758,0.05346780
6.0333e+06,19.11708450,-47.36209869,0.05348459
6.0369e+06,19.11455536,-47.39312363,0.05350063
6.0405e+06,19.11202431,-47.42416000,0.05351630
6.0441e+06,19.10949516,-47.45519638,0.05352937
6.0477e+06,19.10696793,-47.48623276,0.05354082
6.0513e+06,19.10443497,-47.51726913,0.05355264
6.0549e+06,19.10190392,-47.54830551,0.05356302
6.0585e+06,19.09937668,-47.57934189,0.05357113
6.0621e+06,19.09684372,-47.61037827,0.05358025
6.0657e+06,19.09431076,-47.64141464,0.05358646
6.0693e+06,19.09178543,-47.67245102,0.05359029
6.0729e+06,19.08925438,-47.70348740,0.05359488
6.0765e+06,19.08672523,-47.73452377,0.05359807
6.0801e+06,19.08419418,-47.76556015,0.05359926
6.0837e+06,19.08166504,-47.79659653,0.05360013
6.0873e+06,19.07913399,-47.82763290,0.05359929
6.0909e+06,19.07660294,-47.85866928,0.05359879
6.0945e+06,19.07407379,-47.88970566,0.05359499
6.0981e+06,19.07154465,-47.92074203,0.05359127
6.1017e+06,19.06901741,-47.95177841,0.05358489
6.1053e+06,19.06648254,-47.98281479,0.05357846
6.1089e+06,19.06395340,-48.01385117,0.05357203
6.1125e+06,19.06142235,-48.04487610,0.05356251
6.1161e+06,19.05889130,-48.07589340,0.05355274
6.1197e+06,19.05636024,-48.10690689,0.05354254
6.1233e+06,19.05383110,-48.13793945,0.05353037
6.1269e+06,19.05130386,-48.16897583,0.05351569
6.1305e+06,19.04877090,-48.20001221,0.05350164
6.1341e+06,19.04624367,-48.23104858,0.05348489
6.1377e+06,19.04371071,-48.26208496,0.05346863
6.1413e+06,19.04118347,-48.29312134,0.05344998
6.1449e+06,19.03864861,-48.32415771,0.05343103
6.1485e+06,19.03611946,-48.35519409,0.05341062
6.1521e+06,19.03359222,-48.38623047,0.05338788
6.1557e+06,19.03106117,-48.41726685,0.05336427
6.1593e+06,19.02853012,-48.44830322,0.05334077
6.1629e+06,19.02599907,-48.47933960,0.05331602
6.1665e+06,19.02347183,-48.51037598,0.05328831
6.1701e+06,19.02094078,-48.54141235,0.05326098
6.1737e+06,19.01840782,-48.57244873,0.05323320
6.1773e+06,19.01586914,-48.60348511,0.05320436
6.1809e+06,19.01333809,-48.63452148,0.05317357
6.1845e+06,19.01080894,-48.66555786,0.05314050
6.1881e+06,19.00828171,-48.69659424,0.05310662
6.1917e+06,19.00575066,-48.72763062,0.05307135
6.1953e+06,19.00321960,-48.75866699,0.05303546
6.1989e+06,19.00068665,-48.78970337,0.05299982
6.2025e+06,18.99815941,-48.82073975,0.05296020
6.2061e+06,18.99562836,-48.85177612,0.05292072
6.2097e+06,18.99309731,-48.88281250,0.05288036
6.2133e+06,18.99056816,-48.91384888,0.05283854
6.2169e+06,18.98803902,-48.94488525,0.05279553
6.2205e+06,18.98550987,-48.97592163,0.05275070
6.2241e+06,18.98297882,-49.00695801,0.05270580
6.2277e+06,18.98044777,-49.03799438,0.05265908
6.2313e+06,18.97791672,-49.06903076,0.05261147
6.2349e+06,18.97538948,-49.10006714,0.05256160
6.2385e+06,18.97285652,-49.13110352,0.05251248
6.2421e+06,18.97032738,-49.16213989,0.05245996
6.2457e+06,18.96779823,-49.19316864,0.05240827
6.2493e+06,18.96526718,-49.22418213,0.05235500
6.2529e+06,18.96273804,-49.25519943,0.05230007
6.2565e+06,18.96020508,-49.28623199,0.05224492
6.2601e+06,18.95767593,-49.31726837,0.05218749
6.2637e+06,18.95515251,-49.34830475,0.05212811
6.2673e+06,18.95262718,-49.37934113,0.05206709
6.2709e+06,18.95009613,-49.41037750,0.05200664
6.2745e+06,18.94756508,-49.44141388,0.05194500
6.2781e+06,18.94504166,-49.47245026,0.05188027
6.2817e+06,18.94251633,-49.50348663,0.05181471
6.2853e+06,18.93999863,-49.53452301,0.05174733
6.2889e+06,18.93746758,-49.56555939,0.05168032
6.2925e+06,18.93493652,-49.59659576,0.05161295
6.2961e+06,18.93241501,-49.62763214,0.05154211
6.2997e+06,18.92988968,-49.65866852,0.05147082
6.3033e+06,18.92735672,-49.68970490,0.05139998
6.3069e+06,18.92482567,-49.72074127,0.05132763
6.3105e+06,18.92229843,-49.75177765,0.05125370
6.3141e+06,18.91976738,-49.78281403,0.05117909
6.3177e+06,18.91723633,-49.81385040,0.05110266
6.3213e+06,18.91470528,-49.84488678,0.05102677
6.3249e+06,18.91217422,-49.87592316,0.05094824
6.3285e+06,18.90964317,-49.90695953,0.05086903
6.3321e+06,18.90711021,-49.93799591,0.05078868
6.3357e+06,18.90457726,-49.96903229,0.05070744
6.3393e+06,18.90204430,-50.00006866,0.05062476
6.3429e+06,18.89951324,-50.03110504,0.05054147
6.3465e+06,18.89698219,-50.06214142,0.05045601
6.3501e+06,18.89444542,-50.09317780,0.05037069
6.3537e+06,18.89191628,-50.12421417,0.05028259
6.3573e+06,18.88938522,-50.15525055,0.05019417
6.3609e+06,18.88684654,-50.18628693,0.05010577
6.3645e+06,18.88432312,-50.21732330,0.05001229
6.3681e+06,18.88133812,-50.24833298,0.05002214
6.3717e+06,18.87835312,-50.27933884,0.05002989
6.3753e+06,18.87536621,-50.31034851,0.05003643
6.3789e+06,18.87238693,-50.34134674,0.05004048
6.3825e+06,18.86963463,-50.37235641,0.04999362
6.3861e+06,18.86665154,-50.40333557,0.04999645
6.3897e+06,18.86367226,-50.43431473,0.04999764
6.3933e+06,18.86068726,-50.46528625,0.04999852
6.3969e+06,18.85770416,-50.49626541,0.04999842
6.4005e+06,18.85471916,-50.52724838,0.04999779
6.4041e+06,18.85172844,-50.55821991,0.04999671
6.4077e+06,18.84874344,-50.58919525,0.04999299
6.4113e+06,18.84553909,-50.62015915,0.05003784
6.4149e+06,18.84255981,-50.65113831,0.05003034
6.4185e+06,18.83958054,-50.68211746,0.05002203
6.4221e+06,18.83659744,-50.71308899,0.05001310
6.4257e+06,18.83361816,-50.74406052,0.05000297
6.4293e+06,18.83063316,-50.77504730,0.04999284
6.4329e+06,18.82742310,-50.80601883,0.05003067
6.4365e+06,18.82443619,-50.83699036,0.05001903
6.4401e+06,18.82144737,-50.86796188,0.05000633
6.4437e+06,18.81824303,-50.89893341,0.05003957
6.4473e+06,18.81526184,-50.92990494,0.05002250
6.4509e+06,18.81228065,-50.96087646,0.05000399
6.4545e+06,18.80907249,-50.99184799,0.05003466
6.4581e+06,18.80609512,-51.02282715,0.05001306
6.4617e+06,18.80311584,-51.05381012,0.04999078
6.4653e+06,18.79991341,-51.08478546,0.05001692
6.4689e+06,18.79693794,-51.11575699,0.04999178
6.4725e+06,18.79373550,-51.14673615,0.05001573
6.4761e+06,18.79052925,-51.17770767,0.05003840
6.4797e+06,18.78755188,-51.20868683,0.05001069
6.4833e+06,18.78434372,-51.23966599,0.05003193
6.4869e+06,18.78135681,-51.27064133,0.05000310
6.4905e+06,18.77815247,-51.30161667,0.05002147
6.4941e+06,18.77516937,-51.33258820,0.04998961
6.4977e+06,18.77196121,-51.36356735,0.05000693
6.5013e+06,18.76875114,-51.39452744,0.05002251
6.5049e+06,18.76554298,-51.42546463,0.05003764
6.5085e+06,18.76256752,-51.45640182,0.05000066
6.5121e+06,18.75936127,-51.48733902,0.05001352
6.5157e+06,18.75615120,-51.51827240,0.05002548
6.5193e+06,18.75294685,-51.54919815,0.05003594
6.5229e+06,18.74996948,-51.58013916,0.04999360
6.5265e+06,18.74676132,-51.61106491,0.05000240
6.5301e+06,18.74354935,-51.64200211,0.05001021
6.5337e+06,18.74034500,-51.67293167,0.05001530
6.5373e+06,18.73715401,-51.70386124,0.05001663
6.5409e+06,18.73394966,-51.73479080,0.05001954
6.5445e+06,18.73074341,-51.76572418,0.05002200
6.5481e+06,18.72754478,-51.79664230,0.05002152
6.5517e+06,18.72434807,-51.82757950,0.05001891
6.5553e+06,18.72112846,-51.85851288,0.05002099
6.5589e+06,18.71793175,-51.88944244,0.05001598
6.5625e+06,18.71473122,-51.92036438,0.05001158
6.5661e+06,18.71152306,-51.95130157,0.05000718
6.5697e+06,18.70832443,-51.98222733,0.04999945
6.5733e+06,18.70511818,-52.01315689,0.04999262
6.5769e+06,18.70169830,-52.04408646,0.05003218
6.5805e+06,18.69849586,-52.07501602,0.05002137
6.5841e+06,18.69529152,-52.10594559,0.05001077
6.5877e+06,18.69208717,-52.13687515,0.04999845
6.5913e+06,18.68888092,-52.16780853,0.04998492
6.5949e+06,18.68544769,-52.19873810,0.05002146
6.5985e+06,18.68224144,-52.22966766,0.05000680
6.6021e+06,18.67903137,-52.26060104,0.04999093
6.6057e+06,18.67559814,-52.29153442,0.05002316
6.6093e+06,18.67238808,-52.32246017,0.05000595
6.6129e+06,18.66917610,-52.35338593,0.04998698
6.6165e+06,18.66573143,-52.38430023,0.05001931
6.6201e+06,18.66252327,-52.41521072,0.04999816
6.6237e+06,18.65908813,-52.44612885,0.05002550
6.6273e+06,18.65587997,-52.47705078,0.05000209
6.6309e+06,18.65615654,-52.50761795,0.04921498
6.6345e+06,18.65767670,-52.53806686,0.04815528
6.6381e+06,18.65881920,-52.56858826,0.04717624
6.6417e+06,18.65987968,-52.59912491,0.04621338
6.6453e+06,18.66094589,-52.62965775,0.04524877
6.6489e+06,18.66186142,-52.66022110,0.04431625
6.6525e+06,18.66247368,-52.69083405,0.04344756
6.6561e+06,18.66308975,-52.72144699,0.04257699
6.6597e+06,18.66370392,-52.75205994,0.04170625
6.6633e+06,18.66409683,-52.78271103,0.04088220
6.6669e+06,18.66426277,-52.81340408,0.04010589
6.6705e+06,18.66443253,-52.84409332,0.03932760
6.6741e+06,18.66460037,-52.87478638,0.03854931
6.6777e+06,18.66469765,-52.90548325,0.03778485
6.6813e+06,18.66442108,-52.93622208,0.03710052
6.6849e+06,18.66414833,-52.96696091,0.03641385
6.6885e+06,18.66386986,-52.99769592,0.03572869
6.6921e+06,18.66359329,-53.02843094,0.03504172
6.6957e+06,18.66312599,-53.05918503,0.03439440
6.6993e+06,18.66240120,-53.08996582,0.03380282
6.7029e+06,18.66167259,-53.12074280,0.03321123
6.7065e+06,18.66094589,-53.15151596,0.03261814
6.7101e+06,18.66022110,-53.18230057,0.03202308
6.7137e+06,18.65949059,-53.21307755,0.03142772
6.7173e+06,18.65836334,-53.24394226,0.03091748
6.7209e+06,18.65719414,-53.27481842,0.03041496
6.7245e+06,18.65602493,-53.30568314,0.02991150
6.7281e+06,18.65485573,-53.33655167,0.02940738
6.7317e+06,18.65368462,-53.36741638,0.02890167
6.7353e+06,18.65251160,-53.39828110,0.02839613
6.7389e+06,18.65115356,-53.42915344,0.02793006
6.7425e+06,18.64953423,-53.46002579,0.02751989
6.7461e+06,18.64790535,-53.49089050,0.02711132
6.7497e+06,18.64628220,-53.52175522,0.02670041
6.7533e+06,18.64465332,-53.55261993,0.02628940
6.7569e+06,18.64303780,-53.58348846,0.02587379
6.7605e+06,18.64141083,-53.61436081,0.02546024
6.7641e+06,18.63978958,-53.64522934,0.02504379
6.7677e+06,18.63790321,-53.67610931,0.02468530
6.7713e+06,18.63582802,-53.70700455,0.02436590
6.7749e+06,18.63375473,-53.73790359,0.02404593
6.7785e+06,18.63167000,-53.76880264,0.02372633
6.7821e+06,18.62958336,-53.79970169,0.02340702
6.7857e+06,18.62750816,-53.83060074,0.02308310
6.7893e+06,18.62543297,-53.86149597,0.02275956
6.7929e+06,18.62335968,-53.89239502,0.02243309
6.7965e+06,18.62128258,-53.92329407,0.02210636
6.8001e+06,18.61919594,-53.95419312,0.02178103
6.8037e+06,18.61700821,-53.98509216,0.02147622
6.8073e+06,18.61447144,-54.01599503,0.02124860
6.8109e+06,18.61194229,-54.04689407,0.02101721
6.8145e+06,18.60940933,-54.07779312,0.02078554
6.8181e+06,18.60688591,-54.10869217,0.02055021
6.8217e+06,18.60435295,-54.13958740,0.02031723
6.8253e+06,18.60182190,-54.17048645,0.02008162
6.8289e+06,18.59929466,-54.20138550,0.01984411
6.8325e+06,18.59676552,-54.23228455,0.01960568
6.8361e+06,18.59423637,-54.26317978,0.01936696
6.8397e+06,18.59170151,-54.29407883,0.01912796
6.8433e+06,18.58917046,-54.32497787,0.01888651
6.8469e+06,18.58664513,-54.35587692,0.01864272
6.8505e+06,18.58411407,-54.38677216,0.01840014
6.8541e+06,18.58158493,-54.41767120,0.01815522
6.8577e+06,18.57882881,-54.44859314,0.01795895
6.8613e+06,18.57584953,-54.47952271,0.01781012
6.8649e+06,18.57286644,-54.51047516,0.01766008
6.8685e+06,18.56988335,-54.54141998,0.01750966
6.8721e+06,18.56689644,-54.57236862,0.01735915
6.8757e+06,18.56391716,-54.60330963,0.01720571
6.8793e+06,18.56093407,-54.63426208,0.01705040
6.8829e+06,18.55795097,-54.66520691,0.01689574
6.8865e+06,18.55497169,-54.69615555,0.01673883
6.8901e+06,18.55199242,-54.72709656,0.01658069
6.8937e+06,18.54901123,-54.75804901,0.01642180
6.8973e+06,18.54603195,-54.78899384,0.01626188
6.9009e+06,18.54305267,-54.81994247,0.01609885
6.9045e+06,18.54007339,-54.85089111,0.01593639
6.9081e+06,18.53709412,-54.88180923,0.01577365
6.9117e+06,18.53411674,-54.91270828,0.01560911
6.9153e+06,18.53113556,-54.94360733,0.01544515
6.9189e+06,18.52815819,-54.97450256,0.01527779
6.9225e+06,18.52517700,-55.00540161,0.01511082
6.9261e+06,18.52219200,-55.03630066,0.01494384
6.9297e+06,18.51921463,-55.06719971,0.01477385
6.9333e+06,18.51623726,-55.09809494,0.01460302
6.9369e+06,18.51326561,-55.12899399,0.01442926
6.9405e+06,18.51028442,-55.15989304,0.01425674
6.9441e+06,18.50730705,-55.19079208,0.01408148
6.9477e+06,18.50432587,-55.22168732,0.01390716
6.9513e+06,18.50134659,-55.25258636,0.01373134
6.9549e+06,18.49802017,-55.28348541,0.01363016
6.9585e+06,18.49466133,-55.31438446,0.01353501
6.9621e+06,18.49130249,-55.34527969,0.01343862
6.9657e+06,18.48794556,-55.37617874,0.01334158
6.9693e+06,18.48458672,-55.40707779,0.01324257
6.9729e+06,18.48122978,-55.43797302,0.01314299
6.9765e+06,18.47786522,-55.46887207,0.01304369
6.9801e+06,18.47450829,-55.49977112,0.01294101
6.9837e+06,18.47115326,-55.53067017,0.01283786
6.9873e+06,18.46776009,-55.56156921,0.01274016
6.9909e+06,18.46440125,-55.59246445,0.01263625
6.9945e+06,18.46104431,-55.62336349,0.01252849
6.9981e+06,18.45768547,-55.65426254,0.01242157
7.0017e+06,18.45428467,-55.68516159,0.01232190
7.0053e+06,18.45092010,-55.71605682,0.01221385
7.0089e+06,18.44756317,-55.74695587,0.01210222
7.0125e+06,18.44420433,-55.77785492,0.01199060
7.0161e+06,18.44080544,-55.80875397,0.01188557
7.0197e+06,18.43744659,-55.83965302,0.01177131
7.0233e+06,18.43408203,-55.87054825,0.01165771
7.0269e+06,18.43072510,-55.90144730,0.01153969
7.0305e+06,18.42737007,-55.93234634,0.01142204
7.0341e+06,18.42401123,-55.96324539,0.01130270
7.0377e+06,18.42065048,-55.99414062,0.01118346
7.0413e+06,18.41728973,-56.02503967,0.01106233
7.0449e+06,18.41393089,-56.05593872,0.01094026
7.0485e+06,18.41061020,-56.08683777,0.01080803
7.0521e+06,18.40725136,-56.11773300,0.01068398
7.0557e+06,18.40393066,-56.14863205,0.01054911
7.0593e+06,18.40057182,-56.17953110,0.01042205
7.0629e+06,18.39725113,-56.21043015,0.01028559
7.0665e+06,18.39397049,-56.24132538,0.01013990
7.0701e+06,18.39064598,-56.27222443,0.20012923
7.0704e+06,18.39016914,-56.27478790,0.39659088
7.074e+06,18.38673401,-56.30568314,0.38359600
7.0776e+06,18.38330650,-56.33658218,0.37059816
7.0812e+06,18.37986755,-56.36748123,0.35760006
7.0848e+06,18.37644005,-56.39838028,0.34460325
7.0884e+06,18.37300301,-56.42927551,0.33160622
7.092e+06,18.36956978,-56.46017456,0.31860628
7.0956e+06,18.36613846,-56.49107361,0.30560906
7.0992e+06,18.36270523,-56.52197266,0.29260891
7.1028e+06,18.35968971,-56.55287170,0.27960631
7.1064e+06,18.35670471,-56.58376694,0.26660363
7.11e+06,18.35372543,-56.61466599,0.25360011
7.1136e+06,18.35075188,-56.64556503,0.24059650
7.1172e+06,18.34776688,-56.67646408,0.22759128
7.1208e+06,18.34477997,-56.70735931,0.21458888
7.1244e+06,18.34179306,-56.73825836,0.20158359
7.128e+06,18.33881569,-56.76915741,0.18857834
7.1316e+06,18.33583641,-56.80005646,0.17557316
7.1352e+06,18.33285904,-56.83095169,0.16257108
7.1388e+06,18.32988167,-56.86185074,0.14956494
7.1424e+06,18.32690239,-56.89274979,0.13656072
7.146e+06,18.32392311,-56.92364502,0.12355863
7.1496e+06,18.32135963,-56.95450974,0.11056573
7.1532e+06,18.31883049,-56.98537445,0.09757218
7.1568e+06,18.31629944,-57.01624298,0.08457775
7.1604e+06,18.31376839,-57.04711151,0.07158689
7.164e+06,18.31123924,-57.07798386,0.05859759
7.1676e+06,18.30870628,-57.10884857,0.04561902
7.1712e+06,18.30617905,-57.13971710,0.03265344
7.1748e+06,18.30364799,-57.17058182,0.01973628
7.1784e+06,18.30111694,-57.20144653,0.00713366
7.182e+06,18.29858589,-57.23231888,0.00329988
7.1856e+06,18.29605484,-57.26318741,0.00413638
7.1892e+06,18.29352760,-57.29405594,0.00497176
7.1928e+06,18.29099464,-57.32495880,0.00580788
7.1964e+06,18.28845787,-57.35585785,0.00664327
7.2e+06,18.28592682,-57.38675690,0.00747632
7.2036e+06,18.28339577,-57.41765594,0.00830824
7.2072e+06,18.28085709,-57.44855881,0.00914085
7.2108e+06,18.27832603,-57.47945786,0.00997081
7.2144e+06,18.27579498,-57.51035690,0.01080007
7.218e+06,18.27326584,-57.54125595,0.01162623
7.2216e+06,18.27073479,-57.57215500,0.01245315
7.2252e+06,18.26820374,-57.60305786,0.01327850
7.2288e+06,18.26567459,-57.63395691,0.01410271
7.2324e+06,18.26314735,-57.66485596,0.01492508
7.236e+06,18.26061630,-57.69575500,0.01574658
7.2396e+06,18.25808525,-57.72665405,0.01656782
7.2432e+06,18.25555420,-57.75755310,0.01738812
7.2468e+06,18.25302315,-57.78845596,0.01820702
7.2504e+06,18.25049782,-57.81935501,0.01902397
7.254e+06,18.24796486,-57.85025406,0.01984092
7.2576e+06,18.24543762,-57.88115311,0.02065515
7.2612e+06,18.24290276,-57.91205215,0.02147020
7.2648e+06,18.24037361,-57.94295502,0.02228330
7.2684e+06,18.23784256,-57.97385406,0.02309559
7.272e+06,18.23531342,-58.00475311,0.02390679
7.2756e+06,18.23282242,-58.03564453,0.02470775
7.2792e+06,18.23073959,-58.06646347,0.02541628
7.2828e+06,18.22865868,-58.09728241,0.02612410
7.2864e+06,18.22658348,-58.12810135,0.02682846
7.29e+06,18.22450829,-58.15891647,0.02753163
7.2936e+06,18.22243500,-58.18973541,0.02823447
7.2972e+06,18.22035408,-58.22055435,0.02893693
7.3008e+06,18.21827888,-58.25136948,0.02963711
7.3044e+06,18.21620369,-58.28218842,0.03033644
7.308e+06,18.21412468,-58.31300735,0.03103548
7.3116e+06,18.21204948,-58.34382248,0.03173296
7.3152e+06,18.20997238,-58.37464142,0.03242963
7.3188e+06,18.20789528,-58.40546036,0.03312445
7.3224e+06,18.20582199,-58.43627930,0.03381809
7.326e+06,18.20374489,-58.46709442,0.03451134
7.3296e+06,18.20166779,-58.49791336,0.03520346
7.3332e+06,18.19959450,-58.52873230,0.03589363
7.3368e+06,18.19751740,-58.55954742,0.03658353
7.3404e+06,18.19544029,-58.59036636,0.03727180
7.344e+06,18.19336319,-58.62118530,0.03795965
7.3476e+06,18.19128418,-58.65200424,0.03864684
7.3512e+06,18.18920898,-58.68281937,0.03933209
7.3548e+06,18.18713570,-58.71363831,0.04001538
7.3584e+06,18.18505859,-58.74445724,0.04069873
7.362e+06,18.18298149,-58.77527237,0.04138089
7.3656e+06,18.18090057,-58.80609131,0.04206305
7.3692e+06,18.17882729,-58.83691025,0.04274180
7.3728e+06,18.17675018,-58.86772537,0.04342088
7.3764e+06,18.17467308,-58.89854431,0.04409887
7.38e+06,18.17259407,-58.92936325,0.04477568
7.3836e+06,18.17051697,-58.96018219,0.04545135
7.3872e+06,18.16843414,-58.99099731,0.04612702
7.3908e+06,18.16636467,-59.02181625,0.04679885
7.3944e+06,18.16428757,-59.05263519,0.04747153
7.398e+06,18.16221046,-59.08345032,0.04814222
7.4016e+06,18.16013908,-59.11426926,0.04881140
7.4052e+06,18.15806007,-59.14508820,0.04948096
7.4088e+06,18.15643692,-59.17584991,0.05004714
7.4124e+06,18.15705299,-59.20634079,0.05011414
7.416e+06,18.15766907,-59.23683167,0.05017806
7.4196e+06,18.15828896,-59.26731873,0.05024165
7.4232e+06,18.15890312,-59.29780960,0.05030448
7.4268e+06,18.15952110,-59.32830048,0.05036574
7.4304e+06,18.16013718,-59.35879135,0.05042587
7.434e+06,18.16075325,-59.38927841,0.05048642
7.4376e+06,18.16137314,-59.41976929,0.05054276
7.4412e+06,18.16198921,-59.45026016,0.05060141
7.4448e+06,18.16260529,-59.48075104,0.05065737
7.4484e+06,18.16322327,-59.51124191,0.05071181
7.452e+06,18.16383934,-59.54172897,0.05076550
7.4556e+06,18.16445732,-59.57221985,0.05081847
7.4592e+06,18.16507339,-59.60271072,0.05087022
7.4628e+06,18.16568947,-59.63320160,0.05092125
7.4664e+06,18.16630554,-59.66368866,0.05097119
7.47e+06,18.16692352,-59.69417953,0.05101919
7.4736e+06,18.16753769,-59.72467041,0.05106719
7.4772e+06,18.16815758,-59.75516129,0.05111291
7.4808e+06,18.16877365,-59.78564835,0.05115827
7.4844e+06,18.16938972,-59.81613922,0.05120319
7.488e+06,18.17000389,-59.84663010,0.05124630
7.4916e+06,18.17061996,-59.87712097,0.05128786
7.4952e+06,18.17123795,-59.90760803,0.05132904
7.4988e+06,18.17185402,-59.93809891,0.05136941
7.5024e+06,18.17247009,-59.96858978,0.05140831
7.506e+06,18.17308998,-59.99913406,0.05144570
7.5096e+06,18.17370224,-60.02970505,0.05148343
7.5132e+06,18.17431641,-60.06027985,0.05152005
7.5168e+06,18.17493439,-60.09085083,0.05155513
7.5204e+06,18.17555428,-60.12142181,0.05158796
7.524e+06,18.17617035,-60.15199280,0.05162076
7.5276e+06,18.17678261,-60.18256760,0.05165359
7.5312e+06,18.17739677,-60.21313858,0.05168416
7.5348e+06,18.17801476,-60.24370956,0.05171393
7.5384e+06,18.17863274,-60.27428055,0.05174145
7.542e+06,18.17924690,-60.30485535,0.05176970
7.5456e+06,18.17986107,-60.33542633,0.05179609
7.5492e+06,18.18047714,-60.36599731,0.05182169
7.5528e+06,18.18109703,-60.39656830,0.05184501
7.5564e+06,18.18171310,-60.42714310,0.05186833
7.56e+06,18.18232536,-60.45771408,0.05189093
7.5636e+06,18.18293953,-60.48828506,0.05191236
7.5672e+06,18.18355560,-60.51885605,0.05193231
7.5708e+06,18.18417358,-60.54942703,0.05195029
7.5744e+06,18.18478584,-60.58000183,0.05196909
7.578e+06,18.18552017,-60.61055374,0.05195902
7.5816e+06,18.18631935,-60.64109039,0.05193372
7.5852e+06,18.18708229,-60.67163467,0.05191492
7.5888e+06,18.18789482,-60.70217133,0.05188469
7.5924e+06,18.18869972,-60.73271179,0.05185485
7.596e+06,18.18946648,-60.76325607,0.05183187
7.5996e+06,18.19026566,-60.79379272,0.05180168
7.6032e+06,18.19107246,-60.82432938,0.05176728
7.6068e+06,18.19183731,-60.85487366,0.05174204
7.6104e+06,18.19264030,-60.88541412,0.05170729
7.614e+06,18.19344902,-60.91595078,0.05166945
7.6176e+06,18.19421196,-60.94649506,0.05164154
7.6212e+06,18.19501686,-60.97703171,0.05160260
7.6248e+06,18.19578362,-61.00757599,0.05157167
7.6284e+06,18.19658279,-61.03811646,0.05153196
7.632e+06,18.19738770,-61.06865311,0.05149039
